Speaker,enunciado,número,texto_formatado,texto_limpo,emocoes_formatada,emocao_nome
Speaker: Chandler,"enunciado: ""Sério, isso é hilário.""",número: 3,"Sério, isso é hilário.",sério isso é hilário,3,Raiva
Speaker: Joey,"enunciado: ""Uau, isso é incrível!""",número: 7,"Uau, isso é incrível!",uau isso é incrível,7,Medo
Speaker: Rachel,"enunciado: ""Eu não quero falar sobre isso.""",número: 1,Eu não quero falar sobre isso.,eu não quero falar sobre isso,1,Neutro
Speaker: Chandler,"enunciado: ""Achei que seria diferente.""",número: 7,Achei que seria diferente.,achei que seria diferente,7,Medo
Speaker: Chandler,"enunciado: ""Eu preciso de férias.""",número: 4,Eu preciso de férias.,eu preciso de férias,4,Surpresa
Speaker: Monica,"enunciado: ""Posso cantar uma música sobre isso?""",número: 3,Posso cantar uma música sobre isso?,posso cantar uma música sobre isso,3,Raiva
Speaker: Monica,"enunciado: ""Eu não quero falar sobre isso.""",número: 5,Eu não quero falar sobre isso.,eu não quero falar sobre isso,5,Tristeza
Speaker: Phoebe,"enunciado: ""Essa foi boa!""",número: 4,Essa foi boa!,essa foi boa,4,Surpresa
Speaker: Joey,"enunciado: ""Ok, isso é nojento.""",número: 3,"Ok, isso é nojento.",ok isso é nojento,3,Raiva
Speaker: Ross,"enunciado: ""Uau, isso é incrível!""",número: 4,"Uau, isso é incrível!",uau isso é incrível,4,Surpresa
Speaker: Chandler,"enunciado: ""Ok, isso é nojento.""",número: 2,"Ok, isso é nojento.",ok isso é nojento,2,Felicidade
Speaker: Joey,"enunciado: ""Sério, isso é hilário.""",número: 3,"Sério, isso é hilário.",sério isso é hilário,3,Raiva
Speaker: Ross,"enunciado: ""Isso é maravilhoso!""",número: 5,Isso é maravilhoso!,isso é maravilhoso,5,Tristeza
Speaker: Joey,"enunciado: ""Por que sempre comigo?""",número: 6,Por que sempre comigo?,por que sempre comigo,6,Disgosto
Speaker: Chandler,"enunciado: ""Isso é mais difícil do que parece.""",número: 4,Isso é mais difícil do que parece.,isso é mais difícil do que parece,4,Surpresa
Speaker: Joey,"enunciado: ""Isso é assustador.""",número: 2,Isso é assustador.,isso é assustador,2,Felicidade
Speaker: Ross,"enunciado: ""Isso é muito triste.""",número: 6,Isso é muito triste.,isso é muito triste,6,Disgosto
Speaker: Monica,"enunciado: ""Achei que seria diferente.""",número: 1,Achei que seria diferente.,achei que seria diferente,1,Neutro
Speaker: Monica,"enunciado: ""Ok, isso é nojento.""",número: 1,"Ok, isso é nojento.",ok isso é nojento,1,Neutro
Speaker: Ross,"enunciado: ""Não vou cair nessa de novo.""",número: 2,Não vou cair nessa de novo.,não vou cair nessa de novo,2,Felicidade
Speaker: Monica,"enunciado: ""Isso é muito triste.""",número: 7,Isso é muito triste.,isso é muito triste,7,Medo
Speaker: Chandler,"enunciado: ""Eu não quero falar sobre isso.""",número: 4,Eu não quero falar sobre isso.,eu não quero falar sobre isso,4,Surpresa
Speaker: Chandler,"enunciado: ""Você só pode estar brincando.""",número: 1,Você só pode estar brincando.,você só pode estar brincando,1,Neutro
Speaker: Phoebe,"enunciado: ""Eu não acredito nisso!""",número: 2,Eu não acredito nisso!,eu não acredito nisso,2,Felicidade
Speaker: Phoebe,"enunciado: ""Quem pegou meu café?""",número: 3,Quem pegou meu café?,quem pegou meu café,3,Raiva
Speaker: Ross,"enunciado: ""Você fez isso de propósito?""",número: 2,Você fez isso de propósito?,você fez isso de propósito,2,Felicidade
Speaker: Rachel,"enunciado: ""Posso cantar uma música sobre isso?""",número: 5,Posso cantar uma música sobre isso?,posso cantar uma música sobre isso,5,Tristeza
Speaker: Monica,"enunciado: ""Não vou cair nessa de novo.""",número: 2,Não vou cair nessa de novo.,não vou cair nessa de novo,2,Felicidade
Speaker: Monica,"enunciado: ""Sério, isso é hilário.""",número: 7,"Sério, isso é hilário.",sério isso é hilário,7,Medo
Speaker: Ross,"enunciado: ""Por que sempre comigo?""",número: 6,Por que sempre comigo?,por que sempre comigo,6,Disgosto
Speaker: Ross,"enunciado: ""Isso é mais difícil do que parece.""",número: 7,Isso é mais difícil do que parece.,isso é mais difícil do que parece,7,Medo
Speaker: Rachel,"enunciado: ""Eu preciso de férias.""",número: 3,Eu preciso de férias.,eu preciso de férias,3,Raiva
Speaker: Rachel,"enunciado: ""Sério, isso é hilário.""",número: 2,"Sério, isso é hilário.",sério isso é hilário,2,Felicidade
Speaker: Rachel,"enunciado: ""Eu preciso de férias.""",número: 3,Eu preciso de férias.,eu preciso de férias,3,Raiva
Speaker: Joey,"enunciado: ""Você não entende nunca?""",número: 1,Você não entende nunca?,você não entende nunca,1,Neutro
Speaker: Monica,"enunciado: ""Sério, isso é hilário.""",número: 1,"Sério, isso é hilário.",sério isso é hilário,1,Neutro
Speaker: Chandler,"enunciado: ""Isso é maravilhoso!""",número: 3,Isso é maravilhoso!,isso é maravilhoso,3,Raiva
Speaker: Rachel,"enunciado: ""Uau, isso é incrível!""",número: 6,"Uau, isso é incrível!",uau isso é incrível,6,Disgosto
Speaker: Rachel,"enunciado: ""Eu não acredito nisso!""",número: 1,Eu não acredito nisso!,eu não acredito nisso,1,Neutro
Speaker: Joey,"enunciado: ""Eu não acredito nisso!""",número: 2,Eu não acredito nisso!,eu não acredito nisso,2,Felicidade
Speaker: Monica,"enunciado: ""Quem pegou meu café?""",número: 5,Quem pegou meu café?,quem pegou meu café,5,Tristeza
Speaker: Chandler,"enunciado: ""Eu não quero falar sobre isso.""",número: 4,Eu não quero falar sobre isso.,eu não quero falar sobre isso,4,Surpresa
Speaker: Phoebe,"enunciado: ""Não vou cair nessa de novo.""",número: 4,Não vou cair nessa de novo.,não vou cair nessa de novo,4,Surpresa
Speaker: Monica,"enunciado: ""Sério, isso é hilário.""",número: 4,"Sério, isso é hilário.",sério isso é hilário,4,Surpresa
Speaker: Chandler,"enunciado: ""Você não entende nunca?""",número: 1,Você não entende nunca?,você não entende nunca,1,Neutro
Speaker: Rachel,"enunciado: ""Achei que seria diferente.""",número: 5,Achei que seria diferente.,achei que seria diferente,5,Tristeza
Speaker: Monica,"enunciado: ""Não vou cair nessa de novo.""",número: 2,Não vou cair nessa de novo.,não vou cair nessa de novo,2,Felicidade
Speaker: Chandler,"enunciado: ""Isso é maravilhoso!""",número: 1,Isso é maravilhoso!,isso é maravilhoso,1,Neutro
Speaker: Joey,"enunciado: ""Eu preciso de férias.""",número: 4,Eu preciso de férias.,eu preciso de férias,4,Surpresa
Speaker: Chandler,"enunciado: ""Isso é maravilhoso!""",número: 7,Isso é maravilhoso!,isso é maravilhoso,7,Medo
Speaker: Chandler,"enunciado: ""Eu preciso de férias.""",número: 7,Eu preciso de férias.,eu preciso de férias,7,Medo
Speaker: Phoebe,"enunciado: ""Isso é mais difícil do que parece.""",número: 2,Isso é mais difícil do que parece.,isso é mais difícil do que parece,2,Felicidade
Speaker: Monica,"enunciado: ""Não vou cair nessa de novo.""",número: 2,Não vou cair nessa de novo.,não vou cair nessa de novo,2,Felicidade
Speaker: Phoebe,"enunciado: ""Você fez isso de propósito?""",número: 1,Você fez isso de propósito?,você fez isso de propósito,1,Neutro
Speaker: Rachel,"enunciado: ""Ok, isso é nojento.""",número: 2,"Ok, isso é nojento.",ok isso é nojento,2,Felicidade
Speaker: Ross,"enunciado: ""Isso é muito triste.""",número: 1,Isso é muito triste.,isso é muito triste,1,Neutro
Speaker: Joey,"enunciado: ""Ok, isso é nojento.""",número: 6,"Ok, isso é nojento.",ok isso é nojento,6,Disgosto
Speaker: Rachel,"enunciado: ""Eu não acredito nisso!""",número: 7,Eu não acredito nisso!,eu não acredito nisso,7,Medo
Speaker: Ross,"enunciado: ""Ok, isso é nojento.""",número: 1,"Ok, isso é nojento.",ok isso é nojento,1,Neutro
Speaker: Chandler,"enunciado: ""Sério, isso é hilário.""",número: 7,"Sério, isso é hilário.",sério isso é hilário,7,Medo
Speaker: Chandler,"enunciado: ""Achei que seria diferente.""",número: 6,Achei que seria diferente.,achei que seria diferente,6,Disgosto
Speaker: Monica,"enunciado: ""Isso é mais difícil do que parece.""",número: 4,Isso é mais difícil do que parece.,isso é mais difícil do que parece,4,Surpresa
Speaker: Monica,"enunciado: ""Você não entende nunca?""",número: 1,Você não entende nunca?,você não entende nunca,1,Neutro
Speaker: Monica,"enunciado: ""Uau, isso é incrível!""",número: 6,"Uau, isso é incrível!",uau isso é incrível,6,Disgosto
Speaker: Chandler,"enunciado: ""Não vou cair nessa de novo.""",número: 6,Não vou cair nessa de novo.,não vou cair nessa de novo,6,Disgosto
Speaker: Chandler,"enunciado: ""Quem pegou meu café?""",número: 7,Quem pegou meu café?,quem pegou meu café,7,Medo
Speaker: Ross,"enunciado: ""Uau, isso é incrível!""",número: 1,"Uau, isso é incrível!",uau isso é incrível,1,Neutro
Speaker: Chandler,"enunciado: ""Uau, isso é incrível!""",número: 3,"Uau, isso é incrível!",uau isso é incrível,3,Raiva
Speaker: Joey,"enunciado: ""Isso é mais difícil do que parece.""",número: 7,Isso é mais difícil do que parece.,isso é mais difícil do que parece,7,Medo
Speaker: Joey,"enunciado: ""Você só pode estar brincando.""",número: 5,Você só pode estar brincando.,você só pode estar brincando,5,Tristeza
Speaker: Joey,"enunciado: ""Você não entende nunca?""",número: 3,Você não entende nunca?,você não entende nunca,3,Raiva
Speaker: Monica,"enunciado: ""Sério, isso é hilário.""",número: 2,"Sério, isso é hilário.",sério isso é hilário,2,Felicidade
Speaker: Chandler,"enunciado: ""Você só pode estar brincando.""",número: 4,Você só pode estar brincando.,você só pode estar brincando,4,Surpresa
Speaker: Monica,"enunciado: ""Achei que tinha acabado.""",número: 1,Achei que tinha acabado.,achei que tinha acabado,1,Neutro
Speaker: Phoebe,"enunciado: ""Eu não acredito nisso!""",número: 2,Eu não acredito nisso!,eu não acredito nisso,2,Felicidade
Speaker: Joey,"enunciado: ""Eu não acredito nisso!""",número: 2,Eu não acredito nisso!,eu não acredito nisso,2,Felicidade
Speaker: Rachel,"enunciado: ""Não vou cair nessa de novo.""",número: 6,Não vou cair nessa de novo.,não vou cair nessa de novo,6,Disgosto
Speaker: Rachel,"enunciado: ""Sério, isso é hilário.""",número: 1,"Sério, isso é hilário.",sério isso é hilário,1,Neutro
Speaker: Monica,"enunciado: ""Achei que seria diferente.""",número: 1,Achei que seria diferente.,achei que seria diferente,1,Neutro
Speaker: Joey,"enunciado: ""Eu preciso de férias.""",número: 7,Eu preciso de férias.,eu preciso de férias,7,Medo
Speaker: Chandler,"enunciado: ""Você fez isso de propósito?""",número: 1,Você fez isso de propósito?,você fez isso de propósito,1,Neutro
Speaker: Chandler,"enunciado: ""Isso é assustador.""",número: 4,Isso é assustador.,isso é assustador,4,Surpresa
Speaker: Joey,"enunciado: ""Você fez isso de propósito?""",número: 3,Você fez isso de propósito?,você fez isso de propósito,3,Raiva
Speaker: Phoebe,"enunciado: ""Isso é mais difícil do que parece.""",número: 3,Isso é mais difícil do que parece.,isso é mais difícil do que parece,3,Raiva
Speaker: Ross,"enunciado: ""Você fez isso de propósito?""",número: 3,Você fez isso de propósito?,você fez isso de propósito,3,Raiva
Speaker: Rachel,"enunciado: ""Eu não quero falar sobre isso.""",número: 7,Eu não quero falar sobre isso.,eu não quero falar sobre isso,7,Medo
Speaker: Rachel,"enunciado: ""Eu não acredito nisso!""",número: 3,Eu não acredito nisso!,eu não acredito nisso,3,Raiva
Speaker: Rachel,"enunciado: ""Você não entende nunca?""",número: 6,Você não entende nunca?,você não entende nunca,6,Disgosto
Speaker: Chandler,"enunciado: ""Eu não quero falar sobre isso.""",número: 1,Eu não quero falar sobre isso.,eu não quero falar sobre isso,1,Neutro
Speaker: Rachel,"enunciado: ""Isso é assustador.""",número: 3,Isso é assustador.,isso é assustador,3,Raiva
Speaker: Rachel,"enunciado: ""Uau, isso é incrível!""",número: 4,"Uau, isso é incrível!",uau isso é incrível,4,Surpresa
Speaker: Joey,"enunciado: ""Não vou cair nessa de novo.""",número: 5,Não vou cair nessa de novo.,não vou cair nessa de novo,5,Tristeza
Speaker: Rachel,"enunciado: ""Isso é maravilhoso!""",número: 5,Isso é maravilhoso!,isso é maravilhoso,5,Tristeza
Speaker: Chandler,"enunciado: ""Você só pode estar brincando.""",número: 5,Você só pode estar brincando.,você só pode estar brincando,5,Tristeza
Speaker: Rachel,"enunciado: ""Isso é muito triste.""",número: 7,Isso é muito triste.,isso é muito triste,7,Medo
Speaker: Phoebe,"enunciado: ""Isso é muito triste.""",número: 6,Isso é muito triste.,isso é muito triste,6,Disgosto
Speaker: Monica,"enunciado: ""Achei que tinha acabado.""",número: 4,Achei que tinha acabado.,achei que tinha acabado,4,Surpresa
Speaker: Ross,"enunciado: ""Eu preciso de férias.""",número: 1,Eu preciso de férias.,eu preciso de férias,1,Neutro
Speaker: Rachel,"enunciado: ""Você só pode estar brincando.""",número: 6,Você só pode estar brincando.,você só pode estar brincando,6,Disgosto
Speaker: Monica,"enunciado: ""Essa foi boa!""",número: 4,Essa foi boa!,essa foi boa,4,Surpresa
Speaker: Monica,"enunciado: ""Sério, isso é hilário.""",número: 4,"Sério, isso é hilário.",sério isso é hilário,4,Surpresa
Speaker: Monica,"enunciado: ""Isso é assustador.""",número: 7,Isso é assustador.,isso é assustador,7,Medo
Speaker: Chandler,"enunciado: ""Essa foi boa!""",número: 2,Essa foi boa!,essa foi boa,2,Felicidade
Speaker: Phoebe,"enunciado: ""Você fez isso de propósito?""",número: 3,Você fez isso de propósito?,você fez isso de propósito,3,Raiva
Speaker: Chandler,"enunciado: ""Isso é muito triste.""",número: 3,Isso é muito triste.,isso é muito triste,3,Raiva
Speaker: Chandler,"enunciado: ""Achei que tinha acabado.""",número: 2,Achei que tinha acabado.,achei que tinha acabado,2,Felicidade
Speaker: Phoebe,"enunciado: ""Quem pegou meu café?""",número: 6,Quem pegou meu café?,quem pegou meu café,6,Disgosto
Speaker: Phoebe,"enunciado: ""Quem pegou meu café?""",número: 6,Quem pegou meu café?,quem pegou meu café,6,Disgosto
Speaker: Ross,"enunciado: ""Você só pode estar brincando.""",número: 7,Você só pode estar brincando.,você só pode estar brincando,7,Medo
Speaker: Joey,"enunciado: ""Por que sempre comigo?""",número: 6,Por que sempre comigo?,por que sempre comigo,6,Disgosto
Speaker: Chandler,"enunciado: ""Sério, isso é hilário.""",número: 6,"Sério, isso é hilário.",sério isso é hilário,6,Disgosto
Speaker: Rachel,"enunciado: ""Isso é assustador.""",número: 7,Isso é assustador.,isso é assustador,7,Medo
Speaker: Monica,"enunciado: ""Ok, isso é nojento.""",número: 4,"Ok, isso é nojento.",ok isso é nojento,4,Surpresa
Speaker: Ross,"enunciado: ""Isso é assustador.""",número: 7,Isso é assustador.,isso é assustador,7,Medo
Speaker: Chandler,"enunciado: ""Posso cantar uma música sobre isso?""",número: 1,Posso cantar uma música sobre isso?,posso cantar uma música sobre isso,1,Neutro
Speaker: Ross,"enunciado: ""Eu não acredito nisso!""",número: 6,Eu não acredito nisso!,eu não acredito nisso,6,Disgosto
Speaker: Monica,"enunciado: ""Quem pegou meu café?""",número: 2,Quem pegou meu café?,quem pegou meu café,2,Felicidade
Speaker: Chandler,"enunciado: ""Quem pegou meu café?""",número: 7,Quem pegou meu café?,quem pegou meu café,7,Medo
Speaker: Rachel,"enunciado: ""Não vou cair nessa de novo.""",número: 4,Não vou cair nessa de novo.,não vou cair nessa de novo,4,Surpresa
Speaker: Joey,"enunciado: ""Eu preciso de férias.""",número: 1,Eu preciso de férias.,eu preciso de férias,1,Neutro
Speaker: Chandler,"enunciado: ""Quem pegou meu café?""",número: 1,Quem pegou meu café?,quem pegou meu café,1,Neutro
Speaker: Joey,"enunciado: ""Sério, isso é hilário.""",número: 5,"Sério, isso é hilário.",sério isso é hilário,5,Tristeza
Speaker: Ross,"enunciado: ""Por que sempre comigo?""",número: 7,Por que sempre comigo?,por que sempre comigo,7,Medo
Speaker: Phoebe,"enunciado: ""Essa foi boa!""",número: 5,Essa foi boa!,essa foi boa,5,Tristeza
Speaker: Chandler,"enunciado: ""Essa foi boa!""",número: 2,Essa foi boa!,essa foi boa,2,Felicidade
Speaker: Rachel,"enunciado: ""Isso é mais difícil do que parece.""",número: 2,Isso é mais difícil do que parece.,isso é mais difícil do que parece,2,Felicidade
Speaker: Joey,"enunciado: ""Eu não quero falar sobre isso.""",número: 7,Eu não quero falar sobre isso.,eu não quero falar sobre isso,7,Medo
Speaker: Rachel,"enunciado: ""Essa foi boa!""",número: 3,Essa foi boa!,essa foi boa,3,Raiva
Speaker: Rachel,"enunciado: ""Essa foi boa!""",número: 3,Essa foi boa!,essa foi boa,3,Raiva
Speaker: Chandler,"enunciado: ""Isso é muito triste.""",número: 2,Isso é muito triste.,isso é muito triste,2,Felicidade
Speaker: Rachel,"enunciado: ""Sério, isso é hilário.""",número: 1,"Sério, isso é hilário.",sério isso é hilário,1,Neutro
